EXP';COND';'STATUS';'DAY';'PAIR';'Control';'Percentage_time_spend_under_the_threshold';'MeanGlobal_XF';'MeanGlobal_XA';'MeanGlobal_XK';'MeanGlobal_XH';'MeanGlobal_XI';'MeanGlobal_YF';'MeanGlobal_YA';'MeanGlobal_YK';'MeanGlobal_YH';'MeanGlobal_YI';'MeanGlobal_ZF';'MeanGlobal_ZA';'MeanGlobal_ZK';'MeanGlobal_ZH';'MeanGlobal_ZI';'Angle_3D_Ankle';'Angle_3D_Knee';'Angle_3D_Hip';'AmpGlobal_XF';'AmpGlobal_XA';'AmpGlobal_XK';'AmpGlobal_XH';'AmpGlobal_XI';'AmpGlobal_YF';'AmpGlobal_YA';'AmpGlobal_YK';'AmpGlobal_YH';'AmpGlobal_YI';'AmpGlobal_ZF';'AmpGlobal_ZA';'AmpGlobal_ZK';'AmpGlobal_ZH';'AmpGlobal_ZI';'Speed_XF';'Speed_XA';'Speed_XK';'Speed_XH';'Speed_XC';'Speed_YF';'Speed_YA';'Speed_YK';'Speed_YH';'Speed_YC';'Speed_ZF';'Speed_ZA';'Speed_ZK';'Speed_ZH';'Speed_ZC';'AreaUnder_XF';'AreaUnder_XA';'AreaUnder_XK';'AreaUnder_XH';'AreaUnder_XC';'AreaUnder_YF';'AreaUnder_YA';'AreaUnder_YK';'AreaUnder_YH';'AreaUnder_YC';'AreaUnder_ZF';'AreaUnder_ZA';'AreaUnder_ZK';'AreaUnder_ZH';'AreaUnder_ZC';'AmpSpikes_XF';'AmpSpikes_XA';'AmpSpikes_XK';'AmpSpikes_XH';'AmpSpikes_XI';'AmpSpikes_YF';'AmpSpikes_YA';'AmpSpikes_YK';'AmpSpikes_YH';'AmpSpikes_YI';'AmpSpikes_ZF';'AmpSpikes_ZA';'AmpSpikes_ZK';'AmpSpikes_ZH';'AmpSpikes_ZI';'SpeedSpikes_XF';'SpeedSpikes_XA';'SpeedSpikes_XK';'SpeedSpikes_XH';'SpeedSpikes_XI';'SpeedSpikes_YF';'SpeedSpikes_YA';'SpeedSpikes_YK';'SpeedGlobal_YH';'SpeedSpikes_YI';'SpeedSpikes_ZF';'SpeedSpikes_ZA';'SpeedSpikes_ZK';'SpeedSpikes_ZH';'SpeedSpikes_ZI';'A_PXMF';'A_PXMA';'A_PXMK';'A_PXMH';'A_PXMC';'A_PYMF';'A_PYMA';'A_PYMK';'A_PYMH';'A_PYMC';'A_PZMF';'A_PZMA';'A_PZMK';'A_PZMH';'A_PZMC';'Angle_3D_Ankle_Dyn';'Angle_3D_Knee_Dyn';'Angle3D_Hip_Dyn';'MeanDyn_XF';'MeanDyn_XA';'MeanDyn_XK';'MeanDyn_XH';'MeanDyn_XC';'MeanDyn_YF';'MeanDyn_YA';'MeanDyn_YK';'MeanDyn_YH';'MeanDyn_YC';'MeanDyn_ZF';'MeanDyn_ZA';'MeanDyn_ZK';'MeanDyn_ZH';'MeanDyn_ZC'
15;10;1;1;3;1;0.0215274488130954;0.562594112580840;0.455535230220306;-0.0279835556361405;0.165795293786573;0.194699356846428;-0.489025551083330;-0.449855622231610;-0.372611072808695;0.0926446191256787;-0.0710682802224483;3.58896678772598;-0.668165176578413;-0.390238099349887;-0.297164420464611;-0.304547191164573;125.799812722912;76.4415753239756;66.9513518069815;0.600000000000001;0.609999999999999;0.349999999999994;0.310000000000002;0.310000000000002;1.42000000000002;1.14999999999998;0.449999999999989;0.339999999999975;0.329999999999984;1.01999999999998;0.799999999999983;0.599999999999994;0.430000000000007;0.469999999999999;-1.52647647120749e-05;5.15843773028734e-05;3.42141278029269e-05;6.10590588482997e-05;5.10580061059058e-05;-0.000207916622802400;-9.73786714390971e-05;-4.05305821665429e-05;1.36856511211702e-05;9.47468154542619e-06;0.000195810085272134;0.000177913464575218;6.21118012422364e-05;-3.78987261817033e-05;-3.21086430150549e-05;18464.9406000005;14171.0862000019;-3160.19833333392;9939.09646666802;8239.81186666682;-32033.5884666654;-23258.9547333335;-22858.4109999976;-1922.53900000175;-6221.60686667007;11191.5199999999;186724.310000000;375150.880000000;395289.850000000;489243.035000000;0.111749216300941;0.0797413793103449;0.0807068965517244;-0.00960344827586166;0.00867241379310340;0.0550862068965518;0.0493275862068958;0.0561034482758646;0.000120689655171357;0.122844827586209;0.112465517241380;0.177689655172413;0.0520517241379313;0.0371896551724095;0.0308103448275871;0.00640086206896553;0.00404094827586204;0.00375000000000000;-0.000538793103448343;0.000743534482758768;0.00162715517241360;0.00162715517241366;0.00326508620689669;0.000452586206896699;0.00162715517241360;0.00994612068965535;0.0102370689655173;0.00240301724137937;0.00137931034482763;-0.000366379310344889;1.62098275862069;0.703620689655185;0.270517241379309;-0.398258620689664;-0.279603448275834;0.878965517241409;0.220758620689658;0.0346551724138352;-0.176844827586245;0.878965517241409;0.717275862068955;0.978086206896545;0.406982758620723;0.444431034482779;0.643241379310365;1.41297297531879;1.13261769588468;0.820631201482826;0.0806896551724139;0.0356568144499186;0.0135467980295566;-0.0194745484400662;-0.0138587848932662;0.0415599343185565;0.00983579638752070;0.00146141215106957;-0.00879310344827778;0.0415599343185565;0.0362315270935955;0.0493267651888338;0.0202545155993450;0.0221264367816103;0.0322331691297219
15;10;0;1;1;0;0.920469498394652;3.21066156801781;-0.154883836492125;-0.728576989214069;-5.67326616610494;-4.62640845328541;0.122908795378791;0.0457599476068111;2.31388093511499;1.72867423554295;1.61558678060133;0.540639325294507;-0.233995679527425;-4.15236541617603;-3.63501268283881;-3.56462843354399;108.807498847131;68.3340734190503;59.6124384228045;3.70000000000000;1.56000000000000;1.42000000000000;3.06000000000000;2.89000000000000;4.33000000000000;2.38000000000000;0.819999999999993;0.700000000000003;0.540000000000006;2.32999999999998;2.43000000000001;3.74000000000001;3.68000000000001;3.47999999999999;0.000406884935256343;-2.94767870302138e-05;-7.57974523634069e-05;-0.000544794188861985;-0.000443204547847142;0.000263185598484051;0.000217917675544794;0.000236340667438678;0.000145278450363196;0.000145278450363196;1.84229918938833e-05;-0.000216864933150857;-0.000352142330771660;-0.000272660280029477;-0.000247394462575009;81606.5910217422;-6233.39619999952;-21884.3313333332;-137669.907686618;-113976.899035970;47402.1578881484;22961.7609589739;60766.3949333332;38290.5149333331;37470.4613609478;-46722.4084586730;87590.1525453416;226230.245602298;381967.717020938;444788.894659763;0.270202084753043;0.0138275862068964;0.0296379310344832;-0.0129822614956510;0.00191335796254878;0.184586206896552;0.256466843501325;0.198551724137931;0.0587068965517245;0.0782931034482746;0.167549597111380;0.232393881465413;0.110724137931033;0.110724137931033;0.118721077331156;0.0206979442970823;0.00510775862068966;0.00499999999999998;0.00358836206896553;0.00384698275862067;0.00462554431101193;0.00936961206896539;-0.000377155172413629;0.00169181034482758;0.00462554431101193;0.00462554431101193;0.00936961206896539;-0.000377155172413629;0.00169181034482758;0.00462554431101193;3.11622577330549;-0.745241379310341;-0.0676551724137972;-0.510836492575704;-0.339936290900363;2.33675862068967;2.33797745358091;2.13294827586207;0.927913793103435;1.07522413793104;1.58072023503387;2.02034545613037;1.04682141399712;1.04682141399712;1.25006100795759;5.10265718640592;2.34727650157001;1.38781376288451;0.152022491105159;-0.0375123152709358;-0.00384236453201992;-0.0249275292046641;-0.0160202366971459;0.114211822660099;0.115035051155741;0.103899835796387;0.0462233169129714;0.0533579638752055;0.0807813912942762;0.100428975689144;0.0516386597487383;0.0516386597487383;0.0616902648633436
15;10;0;1;2;0;0.919679983157008;-3.39315844330663;-2.30097268322168;-0.736803326387978;-1.27179692370631;-1.09155707947501;-3.81905563790593;-1.99118119074525;0.00306598471222230;0.289202722013826;0.265569741883553;1.16731648656935;-0.142895024892965;-1.22725771556600;-0.326088413849078;-0.718990520588250;134.879528904126;75.3824434337315;70.6604636295888;6.90000000000000;5.39000000000000;1.71000000000000;4.17000000000000;2.86000000000001;6.25999999999999;4.63000000000000;3.69000000000000;2.72000000000000;1.82000000000001;4.17000000000002;3.92999999999998;3.06000000000000;1.34000000000000;1.77000000000001;-0.000220023160332667;-0.000210022107590272;-5.47426044846826e-05;-0.000152121275923781;-0.000118959890514791;-5.79008316664909e-06;2.31603326665964e-05;9.73786714390986e-05;5.68480892725549e-05;3.63196125907989e-05;-3.42141278029269e-05;-4.68470365301604e-05;-0.000126855458469312;-5.21107484998426e-05;-7.00073691967567e-05;-98604.7670029341;-58139.6768012599;-23236.2648666672;-20047.8057923986;-21154.8214256409;-132776.521472181;-69677.3903197714;-9601.03999526683;1910.03405641067;2507.78219999911;-34815.3490715046;138416.070052563;349860.331538462;448733.296153846;540556.585000000;-0.0321362848027305;0.00103394715364208;-0.0206724137931030;-0.0240344827586223;-0.0241551724137915;-0.113165073151644;-0.0511479026808060;0.0223448275862078;0.0279827586206899;0.0283448275862058;-0.0676755485893415;-0.0417413793103476;-0.0207931034482741;-0.0207931034482741;-0.0213448275862298;-0.00332974137931034;0.000872844827586247;0.000387931034482689;-0.00203663793103459;-0.00215517241379326;0.00156249999999962;0.000786637931034256;0.00258620689655198;0.00175646551724143;0.00156249999999962;0.00156249999999962;0.000786637931034256;0.00258620689655198;0.00175646551724143;0.00156249999999962;-1.01717129157315;-1.04916557845338;-1.14474137931035;-0.926258620689626;-0.984706896551653;-2.50651733146481;-1.46900295080766;-0.0718448275862317;0.596931034482748;0.613448275862015;-2.15787931034484;-1.59836206896549;-1.12734482758644;-1.12734482758644;-1.22237931034509;0.210625068414487;0.278520573967697;0.269913526428653;-0.0517724638314825;-0.0537435873145422;-0.0578899835796388;-0.0464203612479459;-0.0493842364531982;-0.125316660893073;-0.0731264207322889;-0.00422003284072369;0.0299343185550077;0.0307471264367789;-0.107881773399015;-0.0799261083743831;-0.0564778325123270;-0.0564778325123270;-0.0612561576354812
15;10;0;1;3;0;0.999157850413180;-0.105746004587829;0.0638074016849828;0.0754897726055006;0.137857632326444;0.221009075295569;-0.466354819369570;-0.393170067075161;-0.164108527531141;0.00223229756826981;-0.0662886772133220;1.27029264698118;-0.136681950601314;-0.220196470778490;-0.0668547184424142;-0.142919198289775;129.393782902641;84.5640606203856;80.4112908894612;0.240000000000002;0.120000000000005;0.509999999999998;0.250000000000000;0.289999999999992;0.500000000000000;0.439999999999998;0.400000000000006;0.0999999999999943;0.180000000000007;0.189999999999998;0.159999999999997;0.620000000000005;0.210000000000008;0.259999999999991;1.05274239393637e-06;1.57911359090429e-05;2.52658174544687e-05;4.73734077271310e-06;1.94757342878200e-05;1.63175071060105e-05;-2.84240446362771e-05;2.36867038635647e-05;5.26371196967623e-07;-7.89556795452108e-06;4.52679229392560e-05;3.89514685756385e-05;-5.21107484998411e-05;-6.31645436361746e-06;-2.21075902726596e-05;-5911.47286666454;1346.47213333355;1333.12059999879;5634.06599999890;6555.79433333190;-16863.6978666664;-13636.0567999992;-5262.34300000115;402.131266666061;-1248.60533333585;-32860.4099999999;146370.050000000;388785.415000000;489728.590000000;604929.130000000;0.101523510971787;0.0517758620689656;0.0440862068965518;0.00498275862069129;0.00718965517241408;0.0850235109717870;0.0671379310344828;0.0592931034482753;0.00215517241379373;0.000965517241378855;0.135321316614420;0.179844827586206;0.0346896551724129;0.0346896551724129;0.0287068965517266;0.00640086206896553;0.00404094827586204;0.00375000000000000;-0.000538793103448343;0.000743534482758768;0.00162715517241360;0.00162715517241366;0.00326508620689669;0.000452586206896699;0.00162715517241360;0.00162715517241360;0.00162715517241366;0.00326508620689669;0.000452586206896699;0.00162715517241360;1.12163793103449;0.363896551724141;0.231051724137935;-0.00124137931032822;0.00494827586206670;1.02875862068965;0.494913793103462;0.404862068965498;-0.0600862068965567;-0.00658620689654295;1.58525862068966;1.34163793103447;0.162396551724149;0.162396551724149;0.134448275862032;1.42757736208063;1.11664694641011;0.792766172735114;0.0548522167487688;0.0178160919540232;0.0117241379310347;-0.000295566502462208;6.56814449916863e-05;0.0508866995073891;0.0245977011494260;0.0205829228243012;-0.00288998357963902;-0.000336617405582467;0.0779885057471266;0.0661412151067319;0.00807060755336671;0.00807060755336671;0.00667487684728874
19;10;1;1;1;1;0.120532659613664;0.361597771797939;0.510321438720588;0.101669319587820;-0.0515928526039176;-0.395217765261691;0.0420371887948363;-0.807107967001855;-0.533473340686442;-0.524036333662878;-0.677818278768143;3.59561345333370;-0.690916037234558;-0.606420253098747;-0.433818509791138;-0.261741745469067;120.746659132530;87.2681000959964;102.443733488345;2.80000000000000;1.35000000000000;0.490000000000002;0.679999999999993;1.30000000000001;8.07999999999998;5.87000000000000;1.63000000000000;1.57999999999998;2.00999999999999;1.59000000000000;1.50999999999999;1.25000000000000;1.27000000000001;0.789999999999992;0.000174228866196441;7.94820507421833e-05;-1.84229918938836e-05;-3.15822718180866e-05;-5.31634908937778e-05;0.000236340667438678;8.94831034845857e-06;4.21096957574458e-05;-6.63227708179804e-05;-0.000100536898620906;0.000206337509211497;0.000120539004105696;2.10548478787199e-06;-4.42151805453207e-05;-1.78966206969156e-05;18967.1491333334;18253.1525333324;-5396.44366666620;-2205.52819999836;-10441.9345333326;-8372.85893333466;-26074.5996666645;-15989.2457999990;-11291.5079333385;-13877.4653333392;11316.6100000002;236727.575000000;468534.770000000;603426.410000000;713028.430000000;0.0363803636363636;0.0434975999999999;0.0521135999999980;0.0256015999999971;0.0367615999999943;0.183800000000001;0.227167999999996;0.0276288000000004;0.00467999999999282;0.923960000000001;0.0602453818181812;0.480884799999987;0.215507199999984;0.161696000000020;0.0616192000000098;-0.00315900000000002;-0.00208299999999995;0.000915999999999972;2.79999999996394e-05;0.000733999999999568;0.0326580000000000;0.00866899999999982;0.00269900000000009;0.000918999999999781;0.0326580000000000;0.0248790000000000;0.00985300000000011;0.00504899999999919;0.00303200000000037;0.000574999999996884;-0.372688000000003;-0.464790399999997;0.172495999999979;0.0934672000000152;0.0702912000001218;0.825556800000016;-0.0926256000000701;-0.102372800000002;-0.0553040000000444;0.825556800000016;1.05438559999997;0.906068799999708;0.602777600000011;0.670343999999998;0.381544000000282;11.0927409283723;1.07628991627288;0.691852788395380;-0.0187786666666668;-0.0221584761904760;0.00831238095237994;0.00527161904761977;0.00361828571429215;0.0367222857142865;-0.00485638095238450;-0.00568076190476205;-0.00273752380952602;0.0367222857142865;0.0468921904761891;0.0420441904761760;0.0294864761904768;0.0335070476190473;0.0194643809523945
19;10;1;1;2;1;0.143639138902047;0.194743405050097;0.713255155112009;0.176100877340403;0.169318716952475;0.0587581860761048;-0.189579359245670;-0.825856100162923;-0.346586647484628;0.00901922748613515;-0.0850958905379002;3.55635875571696;-0.605784861710447;-0.628039879378491;-0.543394079864299;-0.587968276715799;127.293444644689;93.2816974018184;80.8594147728180;4.32000000000000;3.81000000000000;1.41000000000000;1.77000000000001;1.22999999999999;9.69000000000000;6.69000000000000;1.88000000000000;0.730000000000018;0.769999999999982;2.12000000000000;2.84999999999999;0.920000000000016;0.900000000000006;0.960000000000008;0.000287925044741552;0.000248447204968944;4.42151805453207e-05;7.47447099694706e-05;6.42172860301084e-05;3.68459837877665e-05;-9.89577850300029e-05;-9.31677018633561e-05;-2.89504158332432e-05;-4.31624381513840e-05;0.000218970417938732;0.000181071691757027;6.31645436361597e-06;-1.73702494999465e-05;-5.79008316664834e-06;9671.93406666646;5232.49233333272;-5720.12913333433;-2168.59673333332;-6055.43319999854;-11431.9833333321;-16195.9641333414;-5930.35266666857;2559.41780000351;773.015533333688;10570.6899999999;182538.630000000;440093.780000000;535603.355000000;614073.685000000;0.0103136000000000;0.0713296000000000;0.0550320000000002;0.0366848000000000;0.0382511999999984;0.103601890909091;0.222012800000002;0.0490495999999995;0.0135535999999993;0.554500800000000;0.0119250909090910;0.213971199999997;0.0911215999999975;0.0631248000000024;0.0943696000000028;-0.00118100000000001;-0.00170499999999998;-0.00153700000000001;-0.000837999999999867;-0.00132000000000004;0.0178070000000000;0.0104420000000000;0.00104500000000001;0.000202000000000119;0.0178070000000000;0.00402000000000001;0.000620999999999927;0.00232000000000043;0.000730000000000453;0.00249200000000149;0.718331200000000;0.918923199999995;0.601940799999999;0.544171200000017;0.474593600000056;2.76831520000000;0.971219200000010;-0.171587200000006;-0.255345599999994;2.76831520000000;2.06247360000000;1.01010239999998;0.288332799999982;0.253724799999951;0.442211200000079;9.75361722059944;1.00747705957205;0.178813904804599;0.0347961904761905;0.0463550476190474;0.0300472380952381;0.0281089523809533;0.0242377142857171;0.131299809523810;0.0443428571428576;-0.00963200000000031;-0.0128815238095235;0.131299809523810;0.101593142857143;0.0501813333333325;0.0147116190476180;0.0134102857142835;0.0220099047619090
19;10;1;1;3;1;0.0673193325964524;0.682482355642499;0.452784511733910;0.449608435366478;0.603849080104730;0.358896896291313;-0.958933875689695;-0.965359920420269;-0.264531652845903;-0.198071372701236;-0.254478921173700;3.47486857608948;-0.189141733321435;-0.662474507875885;-0.426644527803802;-0.411642126833641;114.333053096709;81.0698728086283;90.1145819477880;3.60000000000000;2.39000000000000;1.11000000000000;0.750000000000000;0.439999999999998;4.66999999999996;2.65999999999997;0.819999999999993;0.460000000000036;0.589999999999975;1.03999999999999;1.15000000000001;1.14000000000001;0.769999999999982;0.689999999999998;0.000551110643225603;0.000358458785135278;0.000111064322560269;4.42151805453207e-05;3.78987261817033e-05;0.000223707758711443;0.000122118117696599;6.00063164543629e-05;-6.84282556058509e-06;-2.68449310453727e-05;0.000175281608590379;8.10611643330873e-05;-3.57932413938298e-05;-3.84250973786709e-05;-2.63185598484051e-05;20014.6994666663;16225.2120666669;7096.31040000005;19513.4048666667;12921.0915333336;-41738.5060974372;-25445.8388666666;-7176.86526666234;-4576.50533333589;-5512.72026666789;9023.45307692313;178226.770000000;392057.800000000;535151.945000000;681509.170000000;0.133855854545455;0.117334400000003;0.0619551999999999;0.0145104000000015;0.0130127999999995;0.131592441958042;0.224067200000001;0.0602816000000002;0.0344288000000039;1.14970455384615;0.0579690237762235;0.238468800000002;0.181259199999985;0.102535999999995;0.0839024000000212;0.00633500000000000;0.00484099999999993;0.000811999999999924;-0.00231199999999995;-0.00122200000000000;0.0267533461538461;0.0102200000000000;0.00266799999999998;0.00165099999999990;0.0267533461538461;0.0187290000000001;0.00363699999999984;0.00328499999999965;0.00213200000000002;0.00196599999999947;0.188161599999999;0.0691343999999893;0.0348080000000097;-0.433204799999975;-0.211007999999997;4.87728713846153;1.46597759999999;-0.0356959999999855;-0.0141087999999980;4.87728713846153;3.49681612307692;0.627435199999980;0.770036800000285;0.388398399999889;0.339257600000226;14.1991654852537;0.908196115435956;0.850414591513754;0.00751771428571424;0.00261409523809466;0.00138819047619081;-0.0207748571428558;-0.0102933333333332;0.237554725274725;0.0715367619047611;-0.00221638095238023;-0.000835809523809450;0.237554725274725;0.168568996336996;0.0297721904761896;0.0375253333333479;0.0192784761904705;0.0171108571428682
19;10;0;1;1;0;0.813305963471762;0.129772330247860;0.468038923978490;0.0681249100441050;-0.442863590476264;-0.181771976528054;-1.12627292431351;-1.33392285051714;-0.386163487281962;-0.274104154653116;0.0149997917097124;1.98070003684998;-1.64610014643932;-1.14837435445276;-0.463621133470525;-0.322832533711818;142.641325279222;106.800081145521;91.0744877490476;2.30000000000000;1.76000000000001;0.509999999999998;2.28000000000000;0.969999999999999;8.95000000000000;7.77000000000001;2.52000000000000;0.489999999999995;0.359999999999999;4.28999999999999;2.58000000000001;1.78000000000000;0.629999999999996;0.780000000000001;3.15822718180836e-06;3.73723549847353e-05;-2.21075902726604e-05;-0.000112643436151174;-5.94799452573953e-05;0.000240025265817455;-1.21065375302666e-05;8.21139067270240e-05;-3.68459837877673e-05;1.21065375302666e-05;0.000270554795241605;0.000124223602484473;-3.68459837877635e-06;4.21096957574547e-06;1.84229918938848e-05;15361.8226000000;19248.5777333336;-387.338600000838;2234.35246666616;-2104.07686666574;-43050.7790000013;-41146.1685333344;-23701.3647999993;-5477.85266666636;1477.93473333385;-19364.7799999998;154373.580000000;391399.545000000;499257.690000000;626659.475000000;-0.00813250909090904;0.0346223999999971;0.0787472000000010;0.0121824000000023;0.0112432000000084;0.144590254545454;0.310873600000000;0.122070400000000;0.00518560000000221;0.00321119999999913;-0.0291364363636363;0.533540799999998;0.0959856000000162;0.0959856000000162;0.0852543999999782;-0.00315900000000002;-0.00208299999999995;0.000915999999999972;2.79999999996394e-05;0.000733999999999568;0.0326580000000000;0.00866899999999982;0.00269900000000009;0.000918999999999781;0.0326580000000000;0.0326580000000000;0.00866899999999982;0.00269900000000009;0.000918999999999781;0.0326580000000000;-1.93463520000000;-0.720920000000000;0.188009599999986;-0.640459200000049;-0.393321600000088;4.19112160000000;0.962595199999944;0.707593599999995;-0.0448335999999913;-0.0304623999999876;3.78177120000001;1.32854559999999;0.306828799999827;0.306828799999827;0.334534399999274;16.1989228936090;1.60607109663749;0.831401655296091;-0.0981371428571427;-0.0367908571428572;0.00924266666666597;-0.0305386666666694;-0.0189234285714331;0.206097523809524;0.0483710476190447;0.0343481904761903;-0.00219428571428533;-0.00158247619047551;0.182582095238096;0.0628266666666658;0.0143451428571333;0.0143451428571333;0.0160182857142486
19;10;0;1;2;0;0.778251486920364;5.21003342655215;5.43789300460118;4.46527762124737;3.92458909161218;3.79609695096885;-1.71912824047891;-2.26229758163542;-3.12778344782006;-2.90357784108475;-3.20028525821954;2.02345649772013;-5.65027351153540;-3.86495840513726;-2.20735146200869;-2.15091180902147;122.932567091795;101.381930622330;97.7478904882089;4.39000000000000;4.08000000000000;4.07000000000000;2.97999999999999;3.83000000000000;13.5600000000000;10.8900000000000;7.87000000000000;7.25000000000000;8.20000000000000;8.22000000000000;5.73999999999998;4.50000000000000;3.43000000000001;2.50000000000000;0.000135803768817769;0.000111064322560268;0.000168965154226760;0.000136330140014736;0.000167386040635856;-0.000225286872302348;-0.000295294241499105;-0.000314769975786924;-0.000357406042741341;-0.000397936624907884;-0.000120539004105695;-0.000160543215075270;-0.000185282661332772;-0.000124749973681440;-0.000108958837772398;85148.4998666660;96848.2745999998;59429.8486000009;71598.8363333340;61550.8237333330;-27250.4862000001;-40991.7290666665;-71310.0966000001;-56438.0227999996;-59629.0621333339;-18549.4850000000;140151.875000000;420891.230000000;544913.935000000;613519.555000000;0.0640274909090910;0.0626176000000007;0.0190832000000001;0.0205375999999976;0.0158991999999968;0.101834909090909;0.223892800000001;0.0745200000000001;0.0110575999999999;0.0116255999999992;-0.0522561454545455;0.122366400000003;0.0521632000000000;0.0521632000000000;0.0674112000000028;-0.00118100000000001;-0.00170499999999998;-0.00153700000000001;-0.000837999999999867;-0.00132000000000004;0.0178070000000000;0.0104420000000000;0.00104500000000001;0.000202000000000119;0.0178070000000000;0.0178070000000000;0.0104420000000000;0.00104500000000001;0.000202000000000119;0.0178070000000000;-0.253766399999999;0.309846399999992;-0.125576000000002;-0.398812799999939;-0.419190399999997;3.13247840000000;0.0425071999999508;0.855335999999996;-0.132307199999987;-0.193683200000009;5.50588640000000;0.824601600000018;0.438199999999775;0.438199999999775;0.665304000000240;20.4829181589273;2.17545140555701;0.679823757970539;-0.0136982857142857;0.0152297142857139;-0.00623009523809536;-0.0191398095238063;-0.0204099047619045;0.154515047619048;0.000281142857140347;0.0426910476190475;-0.00654704761904698;-0.00963961904761949;0.273359238095238;0.0403283809523818;0.0215801904761790;0.0215801904761790;0.0330163809523934
19;10;0;1;3;0;0.696826148744671;-1.75006330839666;-1.49726156452236;0.276881000717637;0.514972646352163;0.227249790392804;0.819107568400412;0.525995024931845;-0.443015262213905;-0.130818005136504;0.0330691762501232;2.45986999317336;0.164510858522107;0.362812335594043;-0.0245385950769332;0.198294734395120;135.460688115508;106.503498156311;73.9599152308540;3.07000000000000;2.76000000000000;0.490000000000002;0.810000000000002;0.640000000000001;2.25999999999999;1.58000000000000;0.670000000000002;0.429999999999993;0.550000000000011;1.69000000000000;1.14000000000001;0.599999999999994;0.299999999999983;0.419999999999988;-0.000131066428045057;-0.000129487314454153;1.00010527423938e-05;4.15833245604804e-05;1.89493630908516e-05;0.000253184545741657;0.000137382882408675;-3.89514685756400e-05;-2.57921886514367e-05;-2.31603326665964e-05;4.68470365301618e-05;-2.63185598484111e-06;3.36877566059578e-05;-1.36856511211702e-05;9.47468154542619e-06;-32943.8919999996;-32822.7841333327;3542.66866666620;11878.5177333332;5705.20639999956;12522.6304666670;12083.8194000005;-11109.3205333327;-3638.40886666920;87.7221999997539;-10260.4750000000;161818.635000000;487940.250000000;589123.610000000;683132.210000000;-0.0215428363636363;0.0401712000000005;0.0128624000000038;0.00363840000000852;0.00740479999999444;0.0108805818181819;0.0188271999999996;0.0113008000000008;0.00163679999999728;0.00403039999999937;0.0296519272727270;0.0258879999999992;0.0150351999999966;0.0150351999999966;0.0127151999999935;0.00633500000000000;0.00484099999999993;0.000811999999999924;-0.00231199999999995;-0.00122200000000000;0.0267533461538461;0.0102200000000000;0.00266799999999998;0.00165099999999990;0.0267533461538461;0.0267533461538461;0.0102200000000000;0.00266799999999998;0.00165099999999990;0.0267533461538461;-1.08048640000000;0.0399535999999787;0.0279136000000549;-0.0244080000000654;-0.0528863999999000;0.911492799999999;0.167500799999992;0.120145599999994;-0.00546240000003508;-0.0473311999999884;1.42828159999999;0.175185599999989;0.0275951999998412;0.0275951999998412;0.0838287999996513;7.31018393292740;0.131477398797472;0.0704699947293079;-0.0525219047619048;0.00175847619047514;0.00140114285714563;-0.00112152380952705;-0.00271999999999481;0.0440967619047618;0.00844114285714244;0.00606476190476158;-0.000281142857144597;-0.00251733333333264;0.0686963809523806;0.00886399999999952;0.00132799999999192;0.00132799999999192;0.00431161904760118
27;10;1;1;1;1;0.0141060055792410;0.291494028723193;0.509787221471882;0.299372793131688;0.257678972381896;-0.0342679796857794;-3.29248731191819;-1.39093670202794;-0.403688178654079;0.147201985441598;0.123140813832435;3.97200844500887;-0.548858545693378;-0.883605886958918;-0.731620726371403;-0.605223130961747;120.430333631511;79.6209510766333;81.8444783142912;8.31999999999999;4.07000000000000;2.61000000000000;1.36999999999999;1.33999999999999;11.7100000000000;5.81000000000000;3.22000000000003;0.500000000000000;0.580000000000041;2.07000000000002;2.04000000000002;1.92000000000002;1.54999999999998;1.73999999999998;-5.94799452573953e-05;-5.47426044846826e-05;-5.79008316664909e-06;1.57911359090433e-05;-1.84229918938833e-05;-0.000392672912938203;-0.000149489419938943;-3.05295294241491e-05;-1.05274239393525e-06;-3.15822718180574e-06;-3.36877566059593e-05;-3.05295294241491e-05;-4.78997789240971e-05;-6.00063164543644e-05;-2.36867038635655e-05;16135.6857733206;14729.3317948728;13921.0574666662;12092.6350666666;7136.76126666648;-51280.6682078311;-9783.07988205059;6010.58693333139;5532.12526666925;3932.96953333438;18466.3484467454;240679.049112426;364520.185000000;528012.570000000;593829.205000000;-0.0311500942291460;-0.0308313008130085;-0.0195528455284551;-0.0594105691056914;-0.0171016260162601;0.112321367833951;0.244533771106941;0.207691056910569;0.111813008130082;0.212215078719689;0.102345068705528;0.100970011305143;0.0838536585365838;0.0934837398374024;0.0637113821138168;0.00287249843652281;-0.0157825203252033;-0.00789634146341456;-0.0139151422764228;-0.00904471544715446;0.00724554409005628;0.00938516260162607;0.0113465447154472;0.00748475609756100;0.00724554409005628;0.00763912691826624;0.00848702013277530;0.00218495934959356;0.00473831300813010;0.00205538617886236;4.37326960452354;2.12340572232645;0.118593495934955;-1.79062195121952;-2.21059756097561;3.44010950237945;2.21987148217638;0.798247967479667;-0.544150406504072;3.44010950237945;-1.77414085125319;-2.60505676023472;-1.41610569105689;-1.52510162601626;-0.119459349593528;3.15946049845778;1.65334833388232;1.11248933072238;0.216814574514820;0.105860284701748;0.00536391792489327;-0.0861982191250485;-0.107682926829268;0.175072602126470;0.110145254474524;0.0378977932636465;-0.0275377468060398;0.175072602126470;-0.0864162468759094;-0.126073043591803;-0.0668273325590387;-0.0731920247773909;-0.00434765776229345
